priority,plan_id,facility_id,region,prefecture,facility,facility_source,facility_normalized,category,treatment,treatment_class,status,match_score,document_url,amount,tax,unit,products,makers,score,page,excerpt,qc_reason,error
C,P00329,F0286,関東,東京都,医療法人社団晴美会 麹町リバース今井整形外科クリニック,医療法人社団晴美会 麹町リバース今井整形外科クリニック,医療法人社団晴美会 麹町リバース今井整形外科クリニック,第二種,自己多血小板血漿（PRP）療法（治療対象：関節炎・変形性関節症）,PRP,QC,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2511043/5/0,,,,,,,,,no price found after text/OCR pass,RuntimeError: Tesseract process timeout
C,P00330,F0289,関東,東京都,東京メディサイトクリニック,東京メディサイトクリニック,東京メディサイトクリニック,第二種,関節炎・変形性関節症の自己多血小板血漿（PRP）療法,PRP,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2606009/5/0,100000,不明,一回,MyCells,MyCells系,8,,報や診療 情報は厳重に管理されます。 治療にかかる費用 について わが国ではPRP療法は現時点で保険診療として認められていない 為、自費診療となります。PRPは精製法により、含まれる血小板濃 度や白血球濃度が異なり、当院ではベリタス社MyCellsキットを使 用します。一回のPRP注射にかかる費用は10万円(片膝)で、その 他、検査や診療に関しても実費となります。 将来の研究について PRP外来で得られたデータは、匿名化した状態で管理し、今後の医 学の発展のために研究・学会発表目的に使用される可能性が有りま す。もし、拒否される場合は、担当医までその旨お伝えください。 試料等の保管及び廃棄について 治療に使用せずに残ったPRPは保管はせず,,
C,P00331,F0227,関東,東京都,医療法人社団アヴェニュー アヴェニュー銀座クリニック,医療法人社団アヴェニュー アヴェニュー銀座クリニック,医療法人社団アヴェニュー アヴェニュー銀座クリニック,第二種,自己脂肪由来間葉系幹細胞を用いた関節痛、変形性関節症治療,脂肪由来MSC,QC,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2606021/5/0,1300000,税別,,,,5,5,"他、本治療を受けるために必要となった旅費、交通費などの全ての費用もご自分でご負担いただ きます。実際に必要となる費用は以下の通りです。 1,300,000 円(税抜)",price candidates remain ambiguous,
C,P00332,F0237,関東,東京都,医療法人社団ミッドタウンクリニック 東京ミッドタウンクリニック,医療法人社団ミッドタウンクリニック 東京ミッドタウンクリニック,医療法人社団ミッドタウンクリニック 東京ミッドタウンクリニック,第二種,自己脂肪由来間葉系幹細胞を用いた関節痛、変形性関節症治療,脂肪由来MSC,AUTO,0.976,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2403054/5/0,1800000,税別,,,,11,6,"本治療は保険適用外であるため、治療にかかる費用全額をご自分でご負担いただきます。その 他、本治療を受けるために必要となった旅費、交通費などの全ての費用もご自分でご負担いただ きます。実際に必要となる費用については今回の治療は 1,800,000 円(税抜)となります。 脂肪採取から1 年以内に再度本治療をご希望される場合、凍結された細胞を用いるので脂肪採 取をさせて頂く必要はございませんが、費用については、同額となります。",line-level strong price context,
C,P00333,F0237,関東,東京都,医療法人社団ミッドタウンクリニック 東京ミッドタウンクリニック,医療法人社団ミッドタウンクリニック 東京ミッドタウンクリニック,医療法人社団ミッドタウンクリニック 東京ミッドタウンクリニック,第二種,自己脂肪由来間葉系幹細胞を用いた靭帯・腱損傷治療,脂肪由来MSC,AUTO,0.976,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2403056/5/0,1800000,税別,,,,11,5,"本治療は保険適用外であるため、治療にかかる費用全額をご自分でご負担いただきます。その 他、本治療を受けるために必要となった旅費、交通費などの全ての費用もご自分でご負担いただ きます。実際に必要となる費用については今回の治療は 1,800,000 円(税抜)となります。 脂肪採取から1 年以内に再度本治療をご希望される場合、凍結された細胞を用いるので脂肪採 取をさせて頂く必要はございませんが、費用については、同額となります。",line-level strong price context,
C,P00335,F0393,関東,群馬県,ぐんまスポーツ整形外科,ぐんまスポーツ整形外科,ぐんまスポーツ整形外科,第三種,自家多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2203028/5/0,55000,税込,2 回分,,,9,,"用することはできませ ん。 (2) 本治療にかかる費用は、以下のとおりです。なお、費用は、治療に伴う診 査、PRP 作製のための採血にかかる費用、PRP 作製費用、注入にかかる費 用の総額となります。左右両側に投与する場合は、2 回分です。 PRP 1回(1 部位) 55,000 円(税込) 11. 試料等の保存及び廃棄の方法 患者様から採取した血液と作製したPRP は、患者様ご自身の治療のみ に使用します。ただし、症例検討や学会発表を目的として、血液やPRP の測定を行い、データを取得することがあります。 血液およびPRP は微量で全量を使用するため、保管はしません。治療 に用いない血液またはPRP",,
C,P00336,F0394,関東,群馬県,パーク整形外科クリニック,パーク整形外科クリニック,パーク整形外科クリニック,第二種,変形性関節症を対象とした自家多血小板血漿（PRP）注入療法,PRP,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2607014/5/0,55000,税込,1 回,ACP MAX|ACP,Arthrex,9,,"療は、健康保険がご使用できない自由診療です。そのため、患者様の費用負担が他 の治療よりも高額になることがあります。当院において実施される本治療および本治療に必 要な検査などの費用は全額自己負担となります。 血液分離専用容器キットによる施術料(1 回あたり): ・ACP ダブルシリンジの場合:55,000 円(税込) ・ACP MAX PRP システムの場合:200,000 円(税込) ※患者様の症状によっては、治療を数回行うことがあります。治療前、または治療後の状 態から担当医師が判断し、患者様にお伝えしご相談させて頂きます。 ※治療内容・回数により1回あたりの費用が減額される場合がございます。施術する前に 詳細な説明をいたします",,
C,P00336,F0394,関東,群馬県,パーク整形外科クリニック,パーク整形外科クリニック,パーク整形外科クリニック,第二種,変形性関節症を対象とした自家多血小板血漿（PRP）注入療法,PRP,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2607014/5/0,200000,税込,1 回,ACP MAX|ACP,Arthrex,9,,"が他 の治療よりも高額になることがあります。当院において実施される本治療および本治療に必 要な検査などの費用は全額自己負担となります。 血液分離専用容器キットによる施術料(1 回あたり): ・ACP ダブルシリンジの場合:55,000 円(税込) ・ACP MAX PRP システムの場合:200,000 円(税込) ※患者様の症状によっては、治療を数回行うことがあります。治療前、または治療後の状 態から担当医師が判断し、患者様にお伝えしご相談させて頂きます。 ※治療内容・回数により1回あたりの費用が減額される場合がございます。施術する前に 詳細な説明をいたしますので、ご納得いただいた上で治療をお受けいただけますようお願い 申し上げま",,
C,P00336,F0394,関東,群馬県,パーク整形外科クリニック,パーク整形外科クリニック,パーク整形外科クリニック,第二種,変形性関節症を対象とした自家多血小板血漿（PRP）注入療法,PRP,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2607014/5/0,30000,不明,,ACP MAX|ACP,Arthrex,-6,,"利益を受けることはありません。 また同様に、治療を受けることに同意した場合であっても、投与までの間でしたら、いつ でも取りやめることができます。この場合でも、一切不利益を受けません。 ただしキャンセル料はご負担いただきます。 採血後および加工後のキャンセル料:ACP ダブルシリンジの場合:30,000 円 :ACP MAX PRP システムの場合:120,000 円 もしこの治療を受けることに同意されない場合も、最適と考えられる治療を実施できるよ うに患者様の治療に最善を尽くします。 ただし、治療を行った後は、健康管理・アフターフォローのために必要に応じて適切な検 査を受けていただき、医学的に問題がないかを確認させていただきます",,
C,P00336,F0394,関東,群馬県,パーク整形外科クリニック,パーク整形外科クリニック,パーク整形外科クリニック,第二種,変形性関節症を対象とした自家多血小板血漿（PRP）注入療法,PRP,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2607014/5/0,120000,不明,,ACP MAX|ACP,Arthrex,-6,,"に同意した場合であっても、投与までの間でしたら、いつ でも取りやめることができます。この場合でも、一切不利益を受けません。 ただしキャンセル料はご負担いただきます。 採血後および加工後のキャンセル料:ACP ダブルシリンジの場合:30,000 円 :ACP MAX PRP システムの場合:120,000 円 もしこの治療を受けることに同意されない場合も、最適と考えられる治療を実施できるよ うに患者様の治療に最善を尽くします。 ただし、治療を行った後は、健康管理・アフターフォローのために必要に応じて適切な検 査を受けていただき、医学的に問題がないかを確認させていただきます。 11. 試料等の保管及び廃棄の方法について 加工",,
C,P00337,F0394,関東,群馬県,パーク整形外科クリニック,パーク整形外科クリニック,パーク整形外科クリニック,第三種,四肢の筋・腱・靱帯及びその付着部の傷害を対象とした自家多血小板血漿（PRP）注入療法,PRP,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2607018/5/0,44000,税込,1 回,ACP MAX|ACP,Arthrex,9,,"担が他 の治療よりも高額になることがあります。当院において実施される本治療および本治療に必 要な検査などの費用は全額自己負担となります。 血液分離専用容器キットによる施術料(1 回あたり): ・ACP ダブルシリンジの場合:55,000 円(税込) ・【学割】ACP ダブルシリンジの場合:44,000 円(税込) ・ACP MAX PRP システムの場合:200,000 円(税込) ※患者様の症状によっては、治療を数回行うことがあります。治療前、または治 療後の状態から担当医師が判断し、患者様にお伝えしご相談させて頂きます。 ※治療内容・回数により1回あたりの費用が減額される場合がございます。施術する前に 詳細な説明をいたしま",,
